0, 215, 19
0, 214, 19
0, 213, 19
0, 212, 20
0, 211, 20
0, 210, 20
0, 209, 21
0, 208, 21
0, 207, 21
0, 206, 22
0, 205, 22
0, 204, 22
0, 203, 23
0, 202, 23
0, 201, 24
0, 200, 24
0, 199, 24
0, 198, 25
0, 197, 25
0, 196, 25
0, 195, 26
0, 193, 26
0, 192, 27
0, 191, 27
0, 190, 28
0, 189, 28
0, 188, 28
0, 187, 29
0, 186, 29
0, 185, 30
0, 183, 30
0, 182, 31
0, 181, 31
0, 180, 32
0, 179, 32
0, 178, 32
0, 177, 33
0, 175, 33
0, 174, 34
0, 173, 34
0, 172, 35
0, 171, 35
0, 170, 36
0, 168, 36
0, 167, 37
0, 166, 37
0, 165, 38
0, 164, 39
0, 163, 39
0, 161, 40
0, 160, 40
0, 159, 41
0, 158, 41
0, 157, 42
0, 155, 42
0, 154, 43
0, 153, 44
0, 152, 44
0, 151, 45
0, 150, 45
0, 148, 46
0, 147, 46
0, 146, 47
0, 145, 48
0, 144, 48
0, 142, 49
0, 141, 50
0, 140, 50
0, 139, 51
0, 138, 51
0, 137, 52
0, 135, 53
0, 134, 53
0, 133, 54
0, 132, 55
0, 131, 55
0, 130, 56
0, 128, 57
0, 127, 57
0, 126, 58
0, 125, 59
0, 124, 59
0, 123, 60
0, 122, 61
0, 120, 62
0, 119, 62
0, 118, 63
0, 117, 64
0, 116, 64
0, 115, 65
0, 114, 66
0, 113, 67
0, 112, 67
0, 110, 68
0, 109, 69
0, 108, 70
0, 107, 70
0, 106, 71
0, 105, 72
0, 104, 73
0, 103, 74
0, 102, 74
0, 101, 75
0, 100, 76
0, 99, 77
0, 98, 77
0, 97, 78
0, 96, 79
0, 94, 80
0, 93, 81
0, 92, 82
0, 91, 82
0, 90, 83
0, 89, 84
0, 88, 85
0, 87, 86
0, 86, 86
0, 85, 87
0, 85, 88
0, 84, 89
0, 83, 90
0, 82, 91
0, 81, 92
0, 80, 92
0, 79, 93
0, 78, 94
0, 77, 95
0, 76, 96
0, 75, 97
0, 74, 97
0, 73, 98
0, 72, 99
0, 72, 100
0, 71, 101
0, 70, 102
0, 69, 103
0, 68, 104
0, 67, 104
0, 66, 105
0, 66, 106
0, 65, 107
0, 64, 108
0, 63, 109
0, 62, 110
0, 61, 111
0, 61, 111
0, 60, 112
0, 59, 113
0, 58, 114
0, 58, 115
0, 57, 116
0, 56, 117
0, 55, 117
0, 54, 118
0, 54, 119
0, 53, 120
0, 52, 121
0, 52, 122
0, 51, 123
0, 50, 124
0, 49, 124
0, 49, 125
0, 48, 126
0, 47, 127
0, 47, 128
0, 46, 129
0, 45, 130
0, 45, 130
0, 44, 131
0, 43, 132
0, 43, 133
0, 42, 134
0, 42, 135
0, 41, 135
0, 40, 136
0, 40, 137
0, 39, 138
0, 39, 139
0, 38, 139
0, 37, 140
0, 37, 141
0, 36, 142
0, 36, 143
0, 35, 143
0, 35, 144
0, 34, 145
0, 34, 146
0, 33, 147
0, 32, 147
0, 32, 148
0, 31, 149
0, 31, 150
0, 30, 150
0, 30, 151
0, 29, 152
0, 29, 153
0, 29, 153
0, 28, 154
0, 28, 155
0, 27, 155
0, 27, 156
0, 26, 157
0, 26, 157
0, 25, 158
0, 25, 159
0, 25, 159
0, 24, 160
0, 24, 161
0, 23, 161
0, 23, 162
0, 22, 162
0, 22, 163
0, 22, 164
0, 21, 164
0, 21, 165
0, 21, 165
0, 20, 166
0, 20, 167
0, 20, 167
0, 19, 168
0, 19, 168
0, 18, 169
0, 18, 169
0, 18, 170
0, 17, 170
0, 17, 171
0, 17, 171
0, 17, 172
0, 16, 172
0, 16, 172
0, 16, 173
0, 15, 173
0, 15, 174
0, 15, 174
0, 14, 174
0, 14, 175
0, 14, 175
0, 14, 176
0, 13, 176
0, 13, 176
0, 13, 176
0, 13, 177
0, 12, 177
0, 12, 177
0, 12, 178
0, 12, 178
0, 11, 178
0, 11, 178
0, 11, 179
0, 11, 179
0, 11, 179
0, 10, 179
0, 10, 179
0, 10, 179
0, 10, 180
0, 9, 180
0, 9, 180
0, 9, 180
0, 9, 180
0, 9, 180
0, 8, 180
0, 8, 180
0, 8, 180
0, 8, 180
0, 8, 180
0, 8, 180
0, 7, 180
0, 7, 180
0, 7, 180
0, 7, 180
0, 7, 180
0, 7, 180
0, 7, 180
0, 6, 180
0, 6, 180
0, 6, 180
0, 6, 180
0, 6, 179
0, 6, 179
0, 6, 179
0, 5, 179
0, 5, 179
0, 5, 178
0, 5, 178
0, 5, 178
0, 5, 178
0, 5, 177
0, 5, 177
0, 4, 177
0, 4, 177
0, 4, 176
0, 4, 176
0, 4, 176
0, 4, 175
0, 4, 175
0, 4, 174
0, 4, 174
0, 4, 174
0, 3, 173
0, 3, 173
0, 3, 172
0, 3, 172
0, 3, 171
0, 3, 171
0, 3, 170
0, 3, 170
0, 3, 169
0, 3, 169
0, 3, 168
0, 3, 168
0, 2, 167
0, 2, 166
0, 2, 166
0, 2, 165
0, 2, 165
0, 2, 164
0, 2, 163
0, 2, 163
0, 2, 162
0, 2, 161
0, 2, 161
0, 2, 160
0, 2, 159
0, 2, 158
0, 2, 158
0, 2, 157
0, 1, 156
0, 1, 155
0, 1, 154
0, 1, 154
0, 1, 153
0, 1, 152
0, 1, 151
0, 1, 150
0, 1, 149
0, 1, 149
0, 1, 148
0, 1, 147
0, 1, 146
0, 1, 145
0, 1, 144
0, 1, 143
0, 1, 142
0, 1, 141
0, 1, 140
0, 1, 139
0, 1, 138
0, 1, 137
0, 1, 136
0, 1, 135
0, 1, 134
0, 1, 133
0, 0, 132
0, 0, 131
0, 0, 130
0, 0, 129
0, 0, 128
0, 0, 127
0, 0, 126
0, 0, 125
0, 0, 124
0, 0, 123
0, 0, 122
0, 0, 120
0, 0, 119
0, 0, 118
0, 0, 117
0, 0, 116
0, 0, 115
0, 0, 114
0, 0, 112
0, 0, 111
0, 0, 110
0, 0, 109
0, 0, 108
0, 0, 106
0, 0, 105
0, 0, 104
0, 0, 103
0, 0, 101
0, 0, 100
0, 0, 99
0, 0, 98
0, 0, 96
0, 0, 95
0, 0, 94
0, 0, 93
0, 0, 91
0, 0, 90
0, 0, 89
0, 0, 88
0, 0, 86
0, 0, 85
0, 0, 84
0, 0, 82
0, 0, 81
0, 0, 80
0, 0, 78
0, 0, 77
0, 0, 76
0, 0, 74
0, 0, 73
0, 0, 71
0, 0, 70
0, 0, 69
0, 0, 67
0, 0, 66
0, 0, 64
0, 0, 63
0, 0, 61
0, 0, 60
0, 0, 59
0, 0, 57
0, 0, 56
0, 0, 54
0, 0, 52
0, 0, 51
0, 0, 49
0, 0, 48
0, 0, 46
0, 0, 45
0, 0, 43
0, 0, 41
0, 0, 39
0, 0, 38
0, 0, 36
0, 0, 34
0, 0, 32
0, 0, 30
0, 0, 28
0, 0, 25
0, 0, 23
0, 0, 20
0, 0, 18
0, 0, 14
0, 0, 10
